"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Mollie Sugden","classification.ores.articletopic/Culture.Biography.Women|671|classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Media.Media*|827|classification.ores.articletopic/Culture.Media.Television|755","Q272563","nm0837444","Mollie Sugden","match",NA,NA
"Mike Hopkins","classification.ores.articletopic/Culture.Biography.Biography*|812|classification.ores.articletopic/Geography.Regions.Oceania|998","Q2120306","nm0394243","Mike Hopkins","match",NA,NA
"Gene Autry","classification.ores.articletopic/Culture.Media.Media*|879|classification.ores.articletopic/Geography.Regions.Americas.North America|904|classification.ores.articletopic/Culture.Biography.Biography*|820","Q342723","nm0000810","Gene Autry","match",NA,NA
"Alfonso Cuarón","classification.ores.articletopic/Culture.Media.Media*|956|classification.ores.articletopic/Culture.Media.Films|931|classification.ores.articletopic/Culture.Biography.Biography*|506|classification.ores.articletopic/Geography.Regions.Americas.North America|626","Q28028","nm0190859","Alfonso Cuarón","match",NA,NA
"Jafar Panahi","classification.ores.articletopic/Geography.Regions.Asia.West Asia|605|classification.ores.articletopic/Culture.Biography.Biography*|727|classification.ores.articletopic/Culture.Media.Media*|699|classification.ores.articletopic/Culture.Media.Films|313|classification.ores.articletopic/Geography.Regions.Asia.Asia*|948|recommendation.link/exists|1","Q31637","nm0070159","Jafar Panahi","match",NA,NA
"Henry Thomas","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Culture.Media.Films|517|classification.ores.articletopic/Culture.Biography.Biography*|622|classification.ores.articletopic/Culture.Media.Television|601|recommendation.link/exists|1","Q506198","nm0001794","Henry Thomas","match",NA,NA
"Bill Maynard","classification.ores.articletopic/Culture.Biography.Biography*|891|classification.ores.articletopic/Culture.Media.Media*|962|classification.ores.articletopic/Culture.Media.Entertainment|527|classification.ores.articletopic/Culture.Media.Television|900|recommendation.link/exists|1","Q3736724","nm0562732","Bill Maynard","match",NA,NA
"Dee Wallace","classification.ores.articletopic/Culture.Biography.Women|780|classification.ores.articletopic/Culture.Media.Television|599|classification.ores.articletopic/Culture.Media.Media*|910|classification.ores.articletopic/Culture.Biography.Biography*|896|classification.ores.articletopic/Geography.Regions.Americas.North America|638","Q258064","nm0908914","Dee Wallace","match",NA,NA
"Holland Roden","classification.ores.articletopic/Culture.Biography.Women|728|classification.ores.articletopic/Culture.Biography.Biography*|643|classification.ores.articletopic/Culture.Media.Media*|819","Q1189370","nm1555699","Holland Roden","match",NA,NA
"Derek Fowlds","classification.ores.articletopic/Culture.Media.Media*|802|classification.ores.articletopic/Culture.Biography.Biography*|951|classification.ores.articletopic/Culture.Media.Television|715","Q1281731","nm0288621","Derek Fowlds","match",NA,NA
"Ben Roberts (actor)","classification.ores.articletopic/Culture.Media.Media*|701|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|693|classification.ores.articletopic/Culture.Biography.Biography*|881","Q4886365","nm0730851","Ben Roberts","not exact match",NA,NA
"Ncuti Gatwa","classification.ores.articletopic/Culture.Media.Television|885|classification.ores.articletopic/Culture.Biography.Biography*|575","Q60618349","nm6967441","Ncuti Gatwa","match",NA,NA
"Robin Williams (actor)","classification.ores.articletopic/Geography.Regions.Americas.North America|721|classification.ores.articletopic/Culture.Media.Films|398|classification.ores.articletopic/History and Society.Society|419|classification.ores.articletopic/Culture.Media.Media*|772|classification.ores.articletopic/Culture.Biography.Biography*|886|classification.ores.articletopic/Culture.Sports|47","Q83338","nm0000245","Robin Williams","not exact match",NA,NA
"João Guimarães Rosa","classification.ores.articletopic/Culture.Biography.Biography*|282|classification.ores.articletopic/Geography.Regions.Americas.South America|884|classification.ores.articletopic/Culture.Literature|814|recommendation.link/exists|1","Q13012","nm0347260","J. Guimarães Rosa","not exact match",NA,NA
"Roy Rogers","classification.ores.articletopic/Culture.Media.Media*|800|classification.ores.articletopic/Geography.Regions.Americas.North America|861|classification.ores.articletopic/Culture.Media.Radio|480|classification.ores.articletopic/Culture.Biography.Biography*|893","Q367129","nm0001678","Roy Rogers","match",NA,NA
"Jenny Slate","classification.ores.articletopic/Geography.Regions.Americas.North America|661|classification.ores.articletopic/Culture.Biography.Women|897|classification.ores.articletopic/Culture.Media.Media*|818|classification.ores.articletopic/Culture.Biography.Biography*|862","Q744166","nm2809577","Jenny Slate","match",NA,NA
"Michael Aloni","classification.ores.articletopic/Culture.Biography.Biography*|757|classification.ores.articletopic/Geography.Regions.Asia.West Asia|978|classification.ores.articletopic/Geography.Regions.Asia.Asia*|957|recommendation.link/exists|1","Q16131699","nm2072214","Michael Aloni","match",NA,NA
"Elwyn Jones (dramodydd teledu)","classification.ores.articletopic/Culture.Biography.Biography*|983","Q5368372","nm0428034","Elwyn Jones","not exact match",NA,NA
"Mario Lanza","classification.ores.articletopic/Geography.Regions.Americas.North America|667|classification.ores.articletopic/Culture.Biography.Biography*|868|classification.ores.articletopic/Culture.Performing arts|984|classification.ores.articletopic/Culture.Media.Music|972|classification.ores.articletopic/Culture.Media.Media*|968|recommendation.link/exists|1","Q299331","nm0487292","Mario Lanza","match",NA,NA
"John Arden","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|979|classification.ores.articletopic/Geography.Regions.Europe.Europe*|857","Q555621","nm0033994",NA,NA,NA,NA
"Polina Gagarina","classification.ores.articletopic/Culture.Media.Television|752|classification.ores.articletopic/Culture.Biography.Women|802|classification.ores.articletopic/Culture.Media.Media*|720|classification.ores.articletopic/Culture.Media.Music|216|classification.ores.articletopic/Culture.Biography.Biography*|941|classification.ores.articletopic/History and Society.Society|574","Q4131386","nm2447656","Polina Gagarina","match",NA,NA
"Margot Kidder","classification.ores.articletopic/History and Society.History|271|classification.ores.articletopic/Culture.Biography.Women|956|classification.ores.articletopic/Geography.Regions.Americas.North America|916|classification.ores.articletopic/Culture.Biography.Biography*|985|recommendation.image_section/exists|1","Q234471","nm452288",NA,NA,NA,NA
"Christine Pritchard","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|948|classification.ores.articletopic/Culture.Biography.Women|706|classification.ores.articletopic/Geography.Regions.Europe.Europe*|912|classification.ores.articletopic/Culture.Biography.Biography*|992","Q56182995","nm0698018","Christine Pritchard","match",NA,NA
"Richard Lynch","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|794|classification.ores.articletopic/Culture.Biography.Biography*|583","Q7327515","nm0528434","Richard Lynch","match",NA,NA
"Victoria Plucknett","classification.ores.articletopic/Culture.Biography.Biography*|461|classification.ores.articletopic/History and Society.History|265","Q56182632","nm0687533","Victoria Plucknett","match",NA,NA
"David Ogden Stiers","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Culture.Biography.Biography*|904|classification.ores.articletopic/Geography.Regions.Americas.North America|859","Q202449","nm0001773","David Ogden Stiers","match",NA,NA
"Brandon Hardesty","classification.ores.articletopic/Culture.Media.Entertainment|874|classification.ores.articletopic/Culture.Biography.Biography*|973|classification.ores.articletopic/Culture.Media.Media*|949","Q940845","nm2799927","Brandon Hardesty","match",NA,NA
"Chris Hansen","classification.ores.articletopic/Culture.Media.Television|572|classification.ores.articletopic/Culture.Media.Media*|961|classification.ores.articletopic/Geography.Regions.Americas.North America|590|classification.ores.articletopic/Culture.Biography.Biography*|683","Q562448","nm1938954","Chris Hansen","match",NA,NA
"Tab Hunter","classification.ores.articletopic/Geography.Regions.Americas.North America|875|classification.ores.articletopic/Culture.Biography.Biography*|630|classification.ores.articletopic/Culture.Media.Media*|806|classification.ores.articletopic/Culture.Media.Films|370|recommendation.link/exists|1","Q725395","nm0002147","Tab Hunter","match",NA,NA
"Jack LaLanne","classification.ores.articletopic/Culture.Sports|114|classification.ores.articletopic/Culture.Biography.Biography*|988|classification.ores.articletopic/Geography.Regions.Americas.North America|659|classification.ores.articletopic/STEM.STEM*|692","Q1677099","nm0482364","Jack LaLanne","match",NA,NA
"Serena Rossi","classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|944|classification.ores.articletopic/Culture.Media.Media*|765|classification.ores.articletopic/Culture.Biography.Biography*|734|classification.ores.articletopic/Culture.Media.Television|987","Q3955856","nm1396004","Serena Rossi","match",NA,NA
"Patton Oswalt","classification.ores.articletopic/Geography.Regions.Americas.North America|574|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Media.Entertainment|938|classification.ores.articletopic/Culture.Biography.Biography*|497","Q374065","nm0652663","Patton Oswalt","match",NA,NA
"Suzanne Packer","classification.ores.articletopic/Culture.Media.Television|582|classification.ores.articletopic/Culture.Biography.Women|820|classification.ores.articletopic/Culture.Media.Media*|695|classification.ores.articletopic/History and Society.History|137|classification.ores.articletopic/Culture.Biography.Biography*|961","Q7650929","nm0655505","Suzanne Packer","match",NA,NA
"Mario Del Monaco","classification.ores.articletopic/Culture.Performing arts|964|classification.ores.articletopic/Culture.Biography.Biography*|926|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Media.Music|996|recommendation.link/exists|1","Q312984","nm0215648","Mario Del Monaco","match",NA,NA
"William Simons","classification.ores.articletopic/Geography.Regions.Europe.Europe*|689|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|889|classification.ores.articletopic/Culture.Biography.Biography*|899","Q3743241","nm0800749","William Simons","match",NA,NA
"Mei Jones","classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|586","Q18535754","nm1527886","Mei Jones","match",NA,NA
"Harry Belafonte","classification.ores.articletopic/Culture.Biography.Biography*|928|classification.ores.articletopic/Culture.Media.Media*|813|classification.ores.articletopic/Culture.Media.Music|659|classification.ores.articletopic/Geography.Regions.Americas.North America|905|classification.ores.articletopic/History and Society.Society|553","Q214959","nm0000896","Harry Belafonte","match",NA,NA
"Rod Steiger","classification.ores.articletopic/Culture.Media.Media*|688|classification.ores.articletopic/Geography.Regions.Americas.North America|607|classification.ores.articletopic/Culture.Biography.Biography*|831|recommendation.image_section/exists|1","Q273215","nm0001768","Rod Steiger","match",NA,NA
"Burgess Meredith","classification.ores.articletopic/Culture.Media.Media*|921|classification.ores.articletopic/Culture.Biography.Biography*|721|classification.ores.articletopic/Geography.Regions.Americas.North America|759|recommendation.link/exists|1","Q343633","nm0580565","Burgess Meredith","match",NA,NA
"John Thaw","classification.ores.articletopic/Geography.Regions.Europe.Europe*|754|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|769|classification.ores.articletopic/Culture.Media.Media*|864|classification.ores.articletopic/Culture.Biography.Biography*|872|recommendation.image/exists|1","Q2446852","nm0857177","John Thaw","match",NA,NA
"Randy Newman","classification.ores.articletopic/Culture.Biography.Biography*|738|classification.ores.articletopic/Culture.Media.Music|936|classification.ores.articletopic/Culture.Media.Media*|981|classification.ores.articletopic/Geography.Regions.Americas.North America|844","Q318475","nm0005271","Randy Newman","match",NA,NA
"Elizabeth Rees-Williams","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|738|classification.ores.articletopic/Culture.Biography.Women|926|classification.ores.articletopic/Geography.Regions.Europe.Europe*|775|classification.ores.articletopic/History and Society.History|803","Q5363418","nm0715906","Elizabeth Rees","not exact match",NA,NA
"Bud Luckey","classification.ores.articletopic/Culture.Biography.Biography*|819|classification.ores.articletopic/Culture.Media.Media*|831","Q2619317","nm0524726","Bud Luckey","match",NA,NA
"Stormy Daniels","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|854|classification.ores.articletopic/Culture.Media.Entertainment|432|classification.ores.articletopic/Culture.Biography.Women|688|classification.ores.articletopic/History and Society.Society|314|classification.ores.articletopic/Culture.Sports|76|classification.ores.articletopic/Culture.Biography.Biography*|763|recommendation.image_section/exists|1","Q233240","nm1317917","Stormy Daniels","match",NA,NA
"Tyler Posey","classification.ores.articletopic/Culture.Media.Media*|908|classification.ores.articletopic/Culture.Biography.Biography*|870","Q324753","nm0692677","Tyler Posey","match",NA,NA
"Ken Berry","classification.ores.articletopic/Culture.Media.Television|654|classification.ores.articletopic/Culture.Biography.Biography*|745|classification.ores.articletopic/Geography.Regions.Americas.North America|628|classification.ores.articletopic/Culture.Media.Media*|915","Q1738578","nm0077607","Ken Berry","match",NA,NA
"Lawrence O'Donnell","classification.ores.articletopic/Geography.Regions.Americas.North America|770|classification.ores.articletopic/Culture.Biography.Biography*|963|classification.ores.articletopic/Culture.Media.Media*|890|classification.ores.articletopic/Culture.Media.Television|649","Q962974","nm0640713","Lawrence O'Donnell","match",NA,NA
"Rachel Maddow","classification.ores.articletopic/History and Society.History|185|classification.ores.articletopic/Geography.Regions.Americas.North America|610|classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/History and Society.Society|400","Q555","nm1882629","Rachel Maddow","match",NA,NA
"Larry Storch","classification.ores.articletopic/Culture.Media.Media*|874|classification.ores.articletopic/Culture.Biography.Biography*|967|classification.ores.articletopic/Geography.Regions.Americas.North America|849","Q1399557","nm0832415","Larry Storch","match",NA,NA
"Quentin Tarantino","classification.ores.articletopic/Culture.Media.Media*|910|classification.ores.articletopic/Culture.Biography.Biography*|803|classification.ores.articletopic/Geography.Regions.Americas.North America|550|classification.ores.articletopic/Culture.Media.Films|774|classification.ores.articletopic/History and Society.Society|550","Q3772","nm0000233","Quentin Tarantino","match",NA,NA
"Charlaine Harris","classification.ores.articletopic/Culture.Literature|981|classification.ores.articletopic/Culture.Biography.Biography*|940|classification.ores.articletopic/Culture.Biography.Women|895|classification.ores.articletopic/Culture.Media.Media*|738","Q233566","nm2363895","Charlaine Harris","match",NA,NA
"Rebecca Romijn","classification.ores.articletopic/Geography.Regions.Americas.North America|554|classification.ores.articletopic/Culture.Biography.Biography*|969|classification.ores.articletopic/Culture.Biography.Women|920","Q202792","nm0005381","Rebecca Romijn","match",NA,NA
"Sam Waterston","classification.ores.articletopic/Geography.Regions.Americas.North America|777|classification.ores.articletopic/Culture.Biography.Biography*|978","Q284876","nm0001832","Sam Waterston","match",NA,NA
"Penelope Wilton","classification.ores.articletopic/Culture.Performing arts|974|classification.ores.articletopic/Culture.Biography.Biography*|913|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|776|classification.ores.articletopic/Geography.Regions.Europe.Europe*|682","Q544165","nm0603082","Richard Morant","not exact match",NA,NA
"Larry Adler","classification.ores.articletopic/Culture.Media.Music|819|classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Geography.Regions.Americas.North America|598|classification.ores.articletopic/Culture.Biography.Biography*|989|recommendation.link/exists|1","Q456711","nm0012196","Larry Adler","match",NA,NA
"Tom Wopat","classification.ores.articletopic/Culture.Performing arts|912|classification.ores.articletopic/Culture.Biography.Biography*|833|classification.ores.articletopic/Culture.Media.Music|524|classification.ores.articletopic/Culture.Media.Media*|915|classification.ores.articletopic/Geography.Regions.Americas.North America|669","Q2004171","nm0941374","Tom Wopat","match",NA,NA
"R. Lee Ermey","classification.ores.articletopic/Geography.Regions.Americas.North America|634|classification.ores.articletopic/Culture.Media.Media*|742|classification.ores.articletopic/Culture.Biography.Biography*|841","Q353978","nm0000388","R. Lee Ermey","match",NA,NA
"Keith Flint","classification.ores.articletopic/Culture.Media.Media*|835|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|712|classification.ores.articletopic/Culture.Media.Music|704|classification.ores.articletopic/Culture.Biography.Biography*|954|recommendation.link/exists|1","Q1776790","nm1368505","Keith Flint","match",NA,NA
"Rachel Thomas","classification.ores.articletopic/Geography.Regions.Europe.Europe*|716|classification.ores.articletopic/Culture.Biography.Women|842|classification.ores.articletopic/Culture.Biography.Biography*|995|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|772","Q7279427","nm0859383","Rachel Thomas","match",NA,NA
"Marjorie Estiano","classification.ores.articletopic/Culture.Biography.Biography*|718|classification.ores.articletopic/Geography.Regions.Americas.South America|891|classification.ores.articletopic/Culture.Media.Media*|627","Q288933","nm1597010","Marjorie Estiano","match",NA,NA
"Noel Harrison","classification.ores.articletopic/Culture.Biography.Biography*|964|classification.ores.articletopic/Culture.Media.Media*|937|classification.ores.articletopic/Culture.Media.Music|794|recommendation.link/exists|1","Q532915","nm0365786","Noel Harrison","match",NA,NA
"Gérard de Villiers","classification.ores.articletopic/Geography.Regions.Europe.Europe*|637|classification.ores.articletopic/Culture.Biography.Biography*|998|classification.ores.articletopic/Culture.Media.Media*|893|classification.ores.articletopic/Culture.Literature|782|recommendation.image/exists|1","Q965375","nm0898375","Gérard de Villiers","match",NA,NA
"Hal Douglas","classification.ores.articletopic/Geography.Regions.Americas.North America|881|classification.ores.articletopic/Culture.Biography.Biography*|981","Q3125879","nm0235069","Hal Douglas","match",NA,NA
"Birgit Õigemeel","classification.ores.articletopic/Culture.Media.Music|809|classification.ores.articletopic/Culture.Media.Television|971|classification.ores.articletopic/Culture.Media.Media*|930|classification.ores.articletopic/Culture.Biography.Biography*|857|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|865|classification.ores.articletopic/Geography.Regions.Europe.Europe*|949","Q433003","nm3710655","Birgit Sarrap","not exact match",NA,NA
"Dev Patel","classification.ores.articletopic/Culture.Media.Media*|765|classification.ores.articletopic/Culture.Media.Films|588|classification.ores.articletopic/Culture.Biography.Biography*|703|classification.ores.articletopic/Geography.Regions.Asia.South Asia|84","Q245075","nm2353862","Dev Patel","match",NA,NA
"Lisa Palfrey","classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|945","Q1827777","nm0657648","Lisa Palfrey","match",NA,NA
"Carla Lane","classification.ores.articletopic/Geography.Regions.Europe.Europe*|823|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|845|classification.ores.articletopic/Culture.Biography.Women|964|classification.ores.articletopic/Culture.Biography.Biography*|996","Q5041077","nm485268",NA,NA,NA,NA
"Amy Poehler","classification.ores.articletopic/Culture.Media.Entertainment|939|classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Culture.Biography.Biography*|822|classification.ores.articletopic/Culture.Media.Films|419","Q230203","nm0688132","Amy Poehler","match",NA,NA
"Susanne Blakeslee","classification.ores.articletopic/Culture.Media.Media*|911|classification.ores.articletopic/Culture.Biography.Biography*|789|recommendation.image/exists|1","Q465167","nm0086840","Susanne Blakeslee","match",NA,NA
"Andrew Scott","classification.ores.articletopic/Culture.Media.Films|475|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|848|classification.ores.articletopic/Geography.Regions.Europe.Europe*|682|classification.ores.articletopic/Culture.Biography.Biography*|552|classification.ores.articletopic/Culture.Media.Media*|803","Q507322","nm0778831","Andrew Scott","match",NA,NA
"Stefán Karl Stefánsson","classification.ores.articletopic/Geography.Regions.Europe.Europe*|744|classification.ores.articletopic/Culture.Media.Media*|908|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|722|classification.ores.articletopic/Culture.Biography.Biography*|766|recommendation.image/exists|1","Q962283","nm1133284","Stefán Karl Stefánsson","match",NA,NA
"Crystal Reed","classification.ores.articletopic/Culture.Biography.Biography*|941|classification.ores.articletopic/Geography.Regions.Americas.North America|590|classification.ores.articletopic/Culture.Biography.Women|856","Q258470","nm3706952","Crystal Reed","match",NA,NA
"Ken Page","classification.ores.articletopic/Culture.Biography.Biography*|917|classification.ores.articletopic/Culture.Performing arts|986|classification.ores.articletopic/Culture.Media.Media*|950|classification.ores.articletopic/Culture.Media.Music|756","Q1805442","nm0656238","Ken Page","match",NA,NA
"Jeff Dunham","classification.ores.articletopic/Culture.Media.Entertainment|831|classification.ores.articletopic/Culture.Media.Media*|950|classification.ores.articletopic/Culture.Biography.Biography*|776|classification.ores.articletopic/Geography.Regions.Americas.North America|638","Q296567","nm0242278","Jeff Dunham","match",NA,NA
"Dave Dave","classification.ores.articletopic/Culture.Media.Media*|721|classification.ores.articletopic/Culture.Biography.Biography*|972|classification.ores.articletopic/Geography.Regions.Americas.North America|921","Q56129924","nm0745142","David Rothenberg","not exact match",NA,NA
"Michael Spicer","classification.ores.articletopic/Culture.Media.Entertainment|992|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Geography.Regions.Europe.Europe*|592|classification.ores.articletopic/Culture.Biography.Biography*|577|classification.ores.articletopic/Culture.Media.Television|977|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|507|recommendation.link/exists|1","Q73011889","nm3162211","Michael Spicer","match",NA,NA
"Barry Cryer","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Geography.Regions.Europe.Europe*|766|classification.ores.articletopic/Culture.Media.Radio|613|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|800|classification.ores.articletopic/Culture.Media.Entertainment|779|classification.ores.articletopic/Culture.Biography.Biography*|876|classification.ores.articletopic/Culture.Media.Television|766","Q809024","nm0190540","Barry Cryer","match",NA,NA
"Frank Drake","classification.ores.articletopic/STEM.Space|957|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/STEM.STEM*|980","Q299149","nm2340884","Frank Drake","match",NA,NA
"Siwan Morris","classification.ores.articletopic/Culture.Biography.Biography*|380|classification.ores.articletopic/Geography.Regions.Europe.Europe*|708|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|863|classification.ores.articletopic/Culture.Media.Television|526|recommendation.image/exists|1","Q218245","nm1353029","Siwan Morris","match",NA,NA
"Ashley Jensen","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|609|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/STEM.Biology|778|classification.ores.articletopic/Culture.Biography.Biography*|787|classification.ores.articletopic/Culture.Media.Television|964","Q237843","nm0421332","Ashley Jensen","match",NA,NA
"Brian Wildsmith","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|659|classification.ores.articletopic/History and Society.Education|416|classification.ores.articletopic/Culture.Biography.Biography*|982","Q3401281","nm2031092","Brian Wildsmith","match",NA,NA
"Lauren Phillips","classification.ores.articletopic/Culture.Biography.Women|726|classification.ores.articletopic/Culture.Biography.Biography*|898","Q6500336","nm0680576","Lauren Phillips","match",NA,NA
"Dyfan Dwyfor","classification.ores.articletopic/Geography.Regions.Europe.Europe*|677|classification.ores.articletopic/Culture.Biography.Biography*|656|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|741","Q5318593","nm1570591","Dyfan Dwyfor","match",NA,NA
"Daniel Evans (actor)","classification.ores.articletopic/Geography.Regions.Europe.Europe*|712|classification.ores.articletopic/Culture.Biography.Biography*|977|classification.ores.articletopic/Culture.Media.Media*|607|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|867","Q3391364","nm0262665","Daniel Evans","not exact match",NA,NA
"Sharon Morgan","classification.ores.articletopic/Culture.Biography.Women|928|classification.ores.articletopic/Culture.Biography.Biography*|956|classification.ores.articletopic/Geography.Regions.Europe.Europe*|775","Q7490161","nm0605028","Sharon Morgan","match",NA,NA
"Mali Harries","classification.ores.articletopic/Culture.Media.Television|919|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|742|classification.ores.articletopic/Culture.Biography.Biography*|621|classification.ores.articletopic/Culture.Media.Media*|808","Q6743287","nm1036545","Mali Harries","match",NA,NA
"Brigitta Boccoli","classification.ores.articletopic/Geography.Regions.Europe.Europe*|876|classification.ores.articletopic/Culture.Biography.Women|853|classification.ores.articletopic/Culture.Biography.Biography*|971|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|700","Q3644752","nm0074750","Brigitta Boccoli","match",NA,NA
"Wyre Davies","classification.ores.articletopic/Culture.Media.Media*|831|classification.ores.articletopic/Culture.Biography.Biography*|843","Q8040449","nm2547681","Wyre Davies","match",NA,NA
"Lior Raz","classification.ores.articletopic/Culture.Biography.Biography*|959|classification.ores.articletopic/Geography.Regions.Asia.West Asia|966|classification.ores.articletopic/Geography.Regions.Asia.Asia*|979","Q6801618","nm2443797","Lior Raz","match",NA,NA
"Ian Bohen","classification.ores.articletopic/Geography.Regions.Americas.North America|601|classification.ores.articletopic/Culture.Media.Media*|714|classification.ores.articletopic/Culture.Biography.Biography*|777|classification.ores.articletopic/Culture.Media.Television|702","Q3147237","nm0092026","Ian Bohen","match",NA,NA
"Andy Samberg","classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Biography.Biography*|831|classification.ores.articletopic/Culture.Media.Entertainment|656|classification.ores.articletopic/History and Society.Society|333|classification.ores.articletopic/Geography.Regions.Americas.North America|658","Q314640","nm1676221","Andy Samberg","match",NA,NA
"Kate Williams (hanesydd)","classification.ores.articletopic/Culture.Biography.Biography*|922|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|645|classification.ores.articletopic/Culture.Literature|804|classification.ores.articletopic/Culture.Biography.Women|763|classification.ores.articletopic/Culture.Media.Media*|946|recommendation.link/exists|1","Q6375861","nm3083927","Kate Williams","not exact match",NA,NA
"Peter Mayhew","classification.ores.articletopic/Culture.Media.Films|540|classification.ores.articletopic/Culture.Biography.Biography*|869|classification.ores.articletopic/Culture.Media.Media*|872|classification.ores.articletopic/Culture.Media.Entertainment|542","Q560552","nm0562679","Peter Mayhew","match",NA,NA
"Tom Daley","classification.ores.articletopic/Culture.Biography.Biography*|990|classification.ores.articletopic/Geography.Regions.Europe.Europe*|679|classification.ores.articletopic/Culture.Biography.Women|607|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|629","Q313885","nm3078801","Tom Daley","match",NA,NA
"Louis Theroux","classification.ores.articletopic/Culture.Media.Media*|945|classification.ores.articletopic/Culture.Biography.Biography*|904","Q979131","nm0857621","Louis Theroux","match",NA,NA
"Vera Lynn","classification.ores.articletopic/Geography.Regions.Europe.Europe*|710|classification.ores.articletopic/Culture.Media.Media*|877|classification.ores.articletopic/Culture.Biography.Biography*|913|classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|845|classification.ores.articletopic/History and Society.History|149|classification.ores.articletopic/Culture.Media.Music|843","Q229330","nm0528822","Vera Lynn","match",NA,NA
"Howell Evans","classification.ores.articletopic/Culture.Media.Media*|923|classification.ores.articletopic/Culture.Biography.Biography*|824|classification.ores.articletopic/Culture.Media.Entertainment|821","Q5921707","nm0262836","Howell Evans","match",NA,NA
"Denis Norden","classification.ores.articletopic/Culture.Media.Television|577|classification.ores.articletopic/Culture.Biography.Biography*|927|classification.ores.articletopic/Culture.Media.Media*|924|recommendation.link/exists|1","Q5257425","nm0629428","Denis Norden","match",NA,NA
"Maudie Edwards","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|699|classification.ores.articletopic/Culture.Media.Media*|662|classification.ores.articletopic/Culture.Biography.Biography*|886","Q6792322","nm0250209","Maudie Edwards","match",NA,NA
"Isolda Dychauk","classification.ores.articletopic/Geography.Regions.Europe.Europe*|727|classification.ores.articletopic/Culture.Biography.Biography*|953|classification.ores.articletopic/Culture.Biography.Women|812|classification.ores.articletopic/Geography.Regions.Europe.Western Europe|749|classification.ores.articletopic/History and Society.History|170","Q69888","nm2347132","Isolda Dychauk","match",NA,NA
"Ana Ortiz","classification.ores.articletopic/Culture.Biography.Women|919|classification.ores.articletopic/Culture.Biography.Biography*|965|classification.ores.articletopic/Culture.Media.Media*|890","Q237186","nm0651067","Ana Ortiz","match",NA,NA
