"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"Εβελίνα Παπούλια","classification.ores.articletopic/Culture.Biography.Biography*|690|classification.ores.articletopic/Culture.Media.Television|561|classification.ores.articletopic/Culture.Media.Media*|674","Q5416245","nm0660515","Evelina Papoulia","not exact match",NA,NA
"Γούντι Άλεν","classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Biography.Biography*|976|classification.ores.articletopic/Geography.Regions.Americas.North_America|754","Q25089","nm0000095","Woody Allen","not exact match",NA,NA
"Μάρκος Σεφερλής","classification.ores.articletopic/Geography.Regions.Europe.Europe*|798|classification.ores.articletopic/Culture.Media.Films|863|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|705|classification.ores.articletopic/Culture.Biography.Biography*|982|classification.ores.articletopic/Culture.Media.Media*|979","Q16331843","nm1059404","Markos Seferlis","not exact match",NA,NA
"Κώστας Χατζηχρήστος","classification.ores.articletopic/Geography.Regions.Europe.Europe*|932|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|985|classification.ores.articletopic/Culture.Biography.Biography*|965|classification.ores.articletopic/Culture.Media.Films|658|classification.ores.articletopic/Culture.Media.Media*|826","Q3201180","nm0354497","Kostas Hatzihristos","not exact match",NA,NA
"Ήβη Αδάμου","classification.ores.articletopic/Culture.Media.Media*|852|classification.ores.articletopic/Culture.Media.Television|926|classification.ores.articletopic/Geography.Regions.Europe.Southern Europe|870|classification.ores.articletopic/Culture.Media.Music|522|classification.ores.articletopic/Culture.Biography.Biography*|862|recommendation.image_section/exists|1","Q211337","nm4331035","Ivi Adamou","not exact match",NA,NA
"Τόλης Βοσκόπουλος","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|896|classification.ores.articletopic/Culture.Media.Music|936|classification.ores.articletopic/Culture.Biography.Biography*|999|classification.ores.articletopic/Culture.Media.Media*|936|classification.ores.articletopic/Geography.Regions.Europe.Europe*|909","Q2333758","nm0903666","Tolis Voskopoulos","not exact match",NA,NA
"Τσαρλς Μπρόνσον","classification.ores.articletopic/Culture.Media.Media*|766|classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|777|classification.ores.articletopic/Culture.Media.Films|817","Q36105","nm0000314","Charles Bronson","not exact match",NA,NA
"Κατερίνα Διδασκάλου","classification.ores.articletopic/Culture.Biography.Biography*|992","Q6375968","nm0225766","Katerina Didaskalou","not exact match",NA,NA
"Χάρολντ Ράμις","classification.ores.articletopic/Culture.Media.Films|275|classification.ores.articletopic/Culture.Biography.Biography*|935|classification.ores.articletopic/Geography.Regions.Americas.North America|890|classification.ores.articletopic/Culture.Media.Entertainment|656|classification.ores.articletopic/Culture.Media.Media*|916","Q286890","nm0000601","Harold Ramis","not exact match",NA,NA
"Μπρους Λι","classification.ores.articletopic/Culture.Media.Media*|658|classification.ores.articletopic/Culture.Biography.Biography*|930","Q16397","nm0000045","Bruce Lee","not exact match",NA,NA
"Νίκος Σεργιανόπουλος","classification.ores.articletopic/Culture.Biography.Biography*|877","Q3561837","nm0785876","Nikos Seryanopoulos","not exact match",NA,NA
"Ρίτσαρντ Γκιρ","classification.ores.articletopic/Geography.Regions.Americas.North_America|737|classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Biography.Biography*|966|recommendation.image_section/exists|1","Q48410","nm0000152","Richard Gere","not exact match",NA,NA
"Σιλβέστερ Σταλόνε","classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|993|classification.ores.articletopic/Culture.Sports|507|classification.ores.articletopic/Geography.Regions.Americas.North_America|760|classification.ores.articletopic/Culture.Biography.Biography*|980","Q40026","nm0000230","Sylvester Stallone","not exact match",NA,NA
"Ανδρέας Μικρούτσικος","classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|877|classification.ores.articletopic/Culture.Media.Music|867|classification.ores.articletopic/Geography.Regions.Europe.Europe*|760|classification.ores.articletopic/Culture.Biography.Biography*|997|classification.ores.articletopic/Culture.Media.Media*|936","Q4755550","nm1077401","Andreas Mikroutsikos","not exact match",NA,NA
"Μπραντ Πιτ","classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Culture.Biography.Biography*|901|classification.ores.articletopic/Culture.Media.Films|994|recommendation.image_section/exists|1","Q35332","nm0000093","Brad Pitt","not exact match",NA,NA
"Διονύσης Παπαγιαννόπουλος","classification.ores.articletopic/Culture.Media.Media*|500|classification.ores.articletopic/Geography.Regions.Europe.Europe*|637|classification.ores.articletopic/Culture.Biography.Biography*|963|classification.ores.articletopic/Culture.Media.Films|607","Q5279389","nm0660362","Dionysis Papagiannopoulos","not exact match",NA,NA
"Μαρία Μπακοδήμου","classification.ores.articletopic/Geography.Regions.Europe.Europe*|777|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|887|classification.ores.articletopic/Culture.Biography.Biography*|975","Q6761038","nm0049197","Maria Bakodimou","not exact match",NA,NA
"Μαριλίτα Λαμπροπούλου","classification.ores.articletopic/Culture.Media.Media*|977|classification.ores.articletopic/Culture.Biography.Biography*|907|classification.ores.articletopic/Geography.Regions.Europe.Southern_Europe|782|classification.ores.articletopic/Geography.Regions.Europe.Europe*|743|classification.ores.articletopic/Culture.Media.Films|928","Q6763471","nm1136924","Marilita Lambropoulou","not exact match",NA,NA
"Σακίρα","classification.ores.articletopic/Culture.Biography.Biography*|808|classification.ores.articletopic/Culture.Media.Media*|955|classification.ores.articletopic/Geography.Regions.Americas.South America|898|classification.ores.articletopic/Culture.Biography.Women|759|classification.ores.articletopic/History and Society.History|179|classification.ores.articletopic/History and Society.Society|536|classification.ores.articletopic/Culture.Media.Music|978|recommendation.link/exists|1|recommendation.image_section/exists|1","Q34424","nm0787680","Shakira","not exact match",NA,NA
"Γεώργιος Παππάς","classification.ores.articletopic/Culture.Biography.Biography*|989|classification.ores.articletopic/Geography.Regions.Europe.Europe*|592","Q12875139","nm0660597","Giorgos Pappas","not exact match",NA,NA
