"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"Filmåret 1909","classification.ores.articletopic/Culture.Media.Films|885|recommendation.image/exists|1","Q519852","tt0000942","The Lonely Villa","not exact match",NA,NA
"Filmåret 1906","classification.ores.articletopic/Culture.Media.Films|890|recommendation.image/exists|1","Q923041","tt0184672","Lika mot lika","not exact match",NA,NA
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze: The Original Motion Picture Soundtrack","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Media.Music|729|classification.ores.articletopic/Culture.Media.Films|796","Q4354156","tt0103060","Teenage Mutant Ninja Turtles II: The Secret of the Ooze","not exact match",NA,NA
"Pokémon – Den ultimata resan: Serien","classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Geography.Regions.Asia.East_Asia|1000|classification.ores.articletopic/Geography.Regions.Asia.Asia*|1000|classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Culture.Visual_arts.Comics_and_Anime|938|classification.ores.articletopic/Culture.Literature|899|classification.ores.articletopic/Culture.Visual_arts.Visual_arts*|665","Q112132248","tt23640964","Pokémon Ultimate Journeys","not exact match",NA,NA
"Jess Hong","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Media.Films|979","Q122794900","tt3640276","The Brokenwood Mysteries","not exact match",NA,NA
"Filmåret 1899","classification.ores.articletopic/Culture.Media.Films|963|recommendation.link/exists|1|recommendation.image/exists|1","Q248658","tt0000228","La bonne absinthe","not exact match",NA,NA
"Filmåret 1905","classification.ores.articletopic/Culture.Media.Films|925|recommendation.image/exists|1","Q936341","tt0000565","The Night Before Christmas","not exact match",NA,NA
"Raf. Ramstedt sjunger en sjömansvisa","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|956|classification.ores.articletopic/Culture.Media.Films|907|classification.ores.articletopic/Geography.Regions.Europe.Europe*|749","Q45093996","tt1842445","A Sailor's Song","not exact match",NA,NA
"På resa med Homo Sapiens","classification.ores.articletopic/Culture.Media.Media*|995|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|994|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Geography.Regions.Europe.Europe*|961|classification.ores.articletopic/Culture.Media.Television|500","Q95395926","tt12381972","On the road with Homo Sapiens","not exact match",NA,NA
"Arnold (TV-serie)","classification.ores.articletopic/Culture.Media.Films|798|classification.ores.articletopic/Culture.Media.Media*|754|classification.ores.articletopic/Culture.Sports|507","Q118286981","tt27713897","Arnold","not exact match",NA,NA
"Blue Karma Tiger","classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|979|classification.ores.articletopic/Geography.Regions.Europe.Europe*|749","Q110680549","tt1668195","Blue, Karma, Tiger","not exact match",NA,NA
"The Big Nailed It Baking Challenge","classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|919","Q121076110","tt27790130","The Big Nailed It Baking Challenge","match",NA,NA
"En själslig angelägenhet","classification.ores.articletopic/Culture.Media.Films|665|classification.ores.articletopic/Geography.Regions.Europe.Europe*|538","Q60823139","tt4287014","A Spiritual Matter","not exact match",NA,NA
"En lördag...","classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|996|classification.ores.articletopic/Geography.Regions.Europe.Europe*|959|classification.ores.articletopic/Culture.Media.Films|890|classification.ores.articletopic/Culture.Media.Media*|803","Q18289164","tt0458026","Mujeres del maiz","not exact match",NA,NA
"Marie Flyckt","classification.ores.articletopic/Geography.Regions.Europe.Europe*|859|classification.ores.articletopic/Culture.Biography.Biography*|787|classification.ores.articletopic/Geography.Regions.Europe.Northern_Europe|771|classification.ores.articletopic/Culture.Media.Films|724|classification.ores.articletopic/Culture.Media.Media*|679","Q33001481","tt0466449","Island of Lost Souls","not exact match",NA,NA
"The Cat's Out","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.articletopic/Geography.Regions.Americas.North_America|507","Q3520219","tt0021720","The Cat's Out","match",NA,NA
"Ferry: Serien","classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|919","Q121356824","tt28466970","Ferry: The Series","not exact match",NA,NA
"The Real Murders of Atlanta","classification.ores.articletopic/Culture.Biography.Biography*|959|classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Media.Films|899","Q121437411","tt16452690","The Real Murders of Atlanta","match",NA,NA
"Ariel Donoghue","classification.ores.articletopic/Culture.Biography.Biography*|1000|classification.ores.articletopic/Culture.Media.Films|997|classification.ores.articletopic/Culture.Media.Media*|991|classification.ores.articletopic/History_and_Society.History|731","Q120819463","tt14201576","Blueback","not exact match",NA,NA
