"title","weighted_tags","wikibase_item","PersonID","primaryName","status","QID.imdb","imdb.status"
"סילבסטר סטאלון","classification.ores.articletopic/Culture.Media.Films|964|classification.ores.articletopic/Culture.Biography.Biography*|966|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.articletopic/Geography.Regions.Americas.North_America|692|recommendation.image_section/exists|1","Q40026","nm0000230","Sylvester Stallone","not exact match",NA,NA
"נועה קולר","classification.ores.articletopic/Culture.Media.Media*|724|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|699|classification.ores.articletopic/Geography.Regions.Asia.Asia*|685|classification.ores.articletopic/Culture.Biography.Biography*|672","Q12409781","nm2858661","Noa Koler","not exact match",NA,NA
"מאיה ורטהיימר","classification.ores.articletopic/Geography.Regions.Asia.Asia*|793|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|847|classification.ores.articletopic/Culture.Biography.Biography*|955","Q28605037","nm4918764","Maya Wertheimer","not exact match",NA,NA
"ניב סולטן","classification.ores.articletopic/Culture.Media.Television|600|classification.ores.articletopic/Geography.Regions.Asia.Asia*|771|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|835|classification.ores.articletopic/Culture.Media.Media*|839|classification.ores.articletopic/Culture.Biography.Biography*|585","Q22680198","nm8115155","Niv Sultan","not exact match",NA,NA
"בראד פיט","classification.ores.articletopic/Culture.Media.Media*|982|classification.ores.articletopic/Geography.Regions.Americas.North_America|731|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.articletopic/Culture.Biography.Biography*|893|recommendation.image_section/exists|1","Q35332","nm0000093","Brad Pitt","not exact match",NA,NA
"דניאל רוט-אבנרי","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|835|classification.ores.articletopic/Culture.Biography.Biography*|712|classification.ores.articletopic/Geography.Regions.Asia.Asia*|787","Q6905881","nm3224587","Danielle Roth","not exact match",NA,NA
"יעל בר זוהר","classification.ores.articletopic/Geography.Regions.Asia.Asia*|808|classification.ores.articletopic/Culture.Media.Media*|622|classification.ores.articletopic/Geography.Regions.Asia.West_Asia|826|classification.ores.articletopic/Culture.Biography.Biography*|760","Q2910861","nm0052757","Yael Bar-Zohar","not exact match",NA,NA
"ירון ברובינסקי","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|665|classification.ores.articletopic/Culture.Media.Media*|863|classification.ores.articletopic/Geography.Regions.Asia.Asia*|766|classification.ores.articletopic/Culture.Biography.Biography*|562","Q6853812","nm1144958","Yaron Brovinsky","not exact match",NA,NA
"אד וסטוויק","classification.ores.articletopic/Culture.Biography.Biography*|612|classification.ores.articletopic/Culture.Media.Media*|902|recommendation.image_section/exists|1","Q297198","nm2067953","Ed Westwick","not exact match",NA,NA
"אלינור סלע","classification.ores.articletopic/Geography.Regions.Asia.West_Asia|887|classification.ores.articletopic/Culture.Media.Media*|685|classification.ores.articletopic/Geography.Regions.Asia.Asia*|831|classification.ores.articletopic/Culture.Biography.Biography*|699","Q81968971","nm1277399","Eleanor Sela","not exact match",NA,NA
